"Time","Source","Destiny","SrcPort","DstPort","Protocol","Frame","Ack"
"7.894694","192.168.122.20","192.168.121.10","21","55956","TCP","1555","1554"
"7.894702","192.168.121.10","192.168.122.20","55956","21","FTP","1556",""
"7.894711","192.168.121.10","192.168.122.20","55956","21","FTP","1557",""
"7.894828","192.168.122.20","192.168.121.10","21","55956","TCP","1558","1557"
"7.894836","192.168.121.10","192.168.122.20","55956","21","FTP","1559",""
"7.894844","192.168.121.10","192.168.122.20","55956","21","FTP","1560",""
"7.894847","192.168.121.10","192.168.122.20","55956","21","FTP","1561",""
"7.894962","192.168.122.20","192.168.121.10","21","55956","TCP","1562",""
"7.894971","192.168.121.10","192.168.122.20","55956","21","FTP","1563",""
"7.999995","fe:54:00:9b:0a:6d","Spanning-tree-(for-bridges)_00","","","STP","1564",""
"8.102272","192.168.121.10","192.168.122.20","55956","21","FTP","1565",""
"8.102734","192.168.122.20","192.168.121.10","21","55956","TCP","1566","1560"
"8.102763","192.168.121.10","192.168.122.20","55956","21","FTP","1567",""
"8.102771","192.168.121.10","192.168.122.20","55956","21","FTP","1568",""
"8.103004","192.168.122.20","192.168.121.10","21","55956","TCP","1569",""
"8.103011","192.168.121.10","192.168.122.20","55956","21","FTP","1570",""
"8.103029","192.168.121.10","192.168.122.20","55956","21","FTP","1571",""
"8.103365","192.168.122.20","192.168.121.10","21","55956","TCP","1572","1568"
"8.103371","192.168.121.10","192.168.122.20","55956","21","FTP","1573",""
"8.103378","192.168.121.10","192.168.122.20","55956","21","FTP","1574",""
"8.103382","192.168.122.20","192.168.121.10","21","55956","TCP","1575","1571"
"8.103386","192.168.121.10","192.168.122.20","55956","21","FTP","1576",""
"8.103571","192.168.122.20","192.168.121.10","21","55956","TCP","1577","1576"
"8.103575","192.168.121.10","192.168.122.20","55956","21","FTP","1578",""
"8.103583","192.168.121.10","192.168.122.20","55956","21","FTP","1579",""
"8.103586","192.168.121.10","192.168.122.20","55956","21","FTP","1580",""
"8.103816","192.168.122.20","192.168.121.10","21","55956","TCP","1581","1578"
"8.103821","192.168.121.10","192.168.122.20","55956","21","FTP","1582",""
"8.103827","192.168.121.10","192.168.122.20","55956","21","FTP","1583",""
"8.103829","192.168.122.20","192.168.121.10","21","55956","TCP","1584","1579"
"8.103833","192.168.121.10","192.168.122.20","55956","21","FTP","1585",""
"8.103835","192.168.121.10","192.168.122.20","55956","21","FTP","1586",""
"8.103837","192.168.122.20","192.168.121.10","21","55956","TCP","1587","1580"
"8.103840","192.168.121.10","192.168.122.20","55956","21","FTP","1588",""
"8.103845","192.168.121.10","192.168.122.20","55956","21","FTP","1589",""
"8.104205","192.168.122.20","192.168.121.10","21","55956","TCP","1590","1582"
"8.104216","192.168.121.10","192.168.122.20","55956","21","FTP","1591",""
"8.104224","192.168.121.10","192.168.122.20","55956","21","FTP","1592",""
"8.104226","192.168.122.20","192.168.121.10","21","55956","TCP","1593",""
"8.104232","192.168.121.10","192.168.122.20","55956","21","FTP","1594",""
"8.104235","192.168.122.20","192.168.121.10","21","55956","TCP","1595","1585"
"8.104239","192.168.121.10","192.168.122.20","55956","21","FTP","1596",""
"8.104242","192.168.121.10","192.168.122.20","55956","21","FTP","1597",""
"8.104244","192.168.122.20","192.168.121.10","21","55956","TCP","1598",""
"8.104248","192.168.121.10","192.168.122.20","55956","21","FTP","1599",""
"8.104251","192.168.122.20","192.168.121.10","21","55956","TCP","1600","1588"
"8.104255","192.168.121.10","192.168.122.20","55956","21","FTP","1601",""
"8.104260","192.168.122.20","192.168.121.10","21","55956","TCP","1602","1589"
"8.104264","192.168.121.10","192.168.122.20","55956","21","FTP","1603",""
"8.104505","192.168.122.20","192.168.121.10","21","55956","TCP","1604","1591"
"8.104514","192.168.121.10","192.168.122.20","55956","21","FTP","1605",""
"8.104522","192.168.122.20","192.168.121.10","21","55956","TCP","1606",""
"8.104528","192.168.121.10","192.168.122.20","55956","21","FTP","1607",""
"8.104530","192.168.122.20","192.168.121.10","21","55956","TCP","1608",""
"8.104535","192.168.121.10","192.168.122.20","55956","21","FTP","1609",""
"8.104538","192.168.121.10","192.168.122.20","55956","21","FTP","1610",""
"8.104540","192.168.122.20","192.168.121.10","21","55956","TCP","1611","1596"
"8.104543","192.168.122.20","192.168.121.10","21","55956","TCP","1612",""
"8.104546","192.168.121.10","192.168.122.20","55956","21","FTP","1613",""
"8.104554","192.168.121.10","192.168.122.20","55956","21","FTP","1614",""
"8.104557","192.168.122.20","192.168.121.10","21","55956","TCP","1615",""
"8.104561","192.168.121.10","192.168.122.20","55956","21","FTP","1616",""
"8.104567","192.168.122.20","192.168.121.10","21","55956","TCP","1617","1603"
"8.104572","192.168.121.10","192.168.122.20","55956","21","FTP","1618",""
"8.104791","192.168.122.20","192.168.121.10","21","55956","TCP","1619",""
"8.104800","192.168.121.10","192.168.122.20","55956","21","FTP","1620",""
"8.104808","192.168.121.10","192.168.122.20","55956","21","FTP","1621",""
"8.104811","192.168.122.20","192.168.121.10","21","55956","TCP","1622",""
"8.104814","192.168.122.20","192.168.121.10","21","55956","TCP","1623",""
"8.104816","192.168.122.20","192.168.121.10","21","55956","TCP","1624",""
"8.104820","192.168.121.10","192.168.122.20","55956","21","FTP","1625",""
"8.104825","192.168.121.10","192.168.122.20","55956","21","FTP","1626",""
"8.104827","192.168.122.20","192.168.121.10","21","55956","TCP","1627",""
"8.104832","192.168.121.10","192.168.122.20","55956","21","FTP","1628",""
"8.104837","192.168.122.20","192.168.121.10","21","55956","TCP","1629",""
"8.104841","192.168.121.10","192.168.122.20","55956","21","FTP","1630",""
"8.105011","192.168.122.20","192.168.121.10","21","55956","TCP","1631","1621"
"8.105021","192.168.121.10","192.168.122.20","55956","21","FTP","1632",""
"8.105032","192.168.121.10","192.168.122.20","55956","21","FTP","1633",""
"8.105069","192.168.122.20","192.168.121.10","21","55956","TCP","1634",""
"8.105075","192.168.121.10","192.168.122.20","55956","21","FTP","1635",""
"8.105285","192.168.122.20","192.168.121.10","21","55956","TCP","1636",""
"8.105290","192.168.122.20","192.168.121.10","21","55956","TCP","1637",""
"8.110669","192.168.121.10","192.168.122.20","55956","21","FTP","1638",""
"8.110951","192.168.122.20","192.168.121.10","21","55956","TCP","1639",""
"8.110962","192.168.121.10","192.168.122.20","55956","21","FTP","1640",""
"8.318335","192.168.121.10","192.168.122.20","55956","21","FTP","1641",""
"8.318959","192.168.122.20","192.168.121.10","21","55956","TCP","1642","1607"
"8.318976","192.168.121.10","192.168.122.20","55956","21","FTP","1643",""
"8.318987","192.168.121.10","192.168.122.20","55956","21","FTP","1644",""
"8.318989","192.168.121.10","192.168.122.20","55956","21","FTP","1645",""
"8.319349","192.168.122.20","192.168.121.10","21","55956","TCP","1646",""
"8.319365","192.168.121.10","192.168.122.20","55956","21","FTP","1647",""
"8.319379","192.168.122.20","192.168.121.10","21","55956","TCP","1648","1644"
"8.319393","192.168.121.10","192.168.122.20","55956","21","FTP","1649",""
"8.319403","192.168.121.10","192.168.122.20","55956","21","FTP","1650",""
"8.319406","192.168.121.10","192.168.122.20","55956","21","FTP","1651",""
"8.319408","192.168.121.10","192.168.122.20","55956","21","FTP","1652",""
"8.319568","192.168.122.20","192.168.121.10","21","55956","TCP","1653","1647"
"8.319580","192.168.121.10","192.168.122.20","55956","21","FTP","1654",""
"8.319594","192.168.121.10","192.168.122.20","55956","21","FTP","1655",""
"8.319597","192.168.122.20","192.168.121.10","21","55956","TCP","1656","1649"
"8.319601","192.168.121.10","192.168.122.20","55956","21","FTP","1657",""
"8.319609","192.168.122.20","192.168.121.10","21","55956","TCP","1658",""
"8.319615","192.168.121.10","192.168.122.20","55956","21","FTP","1659",""
"8.319622","192.168.122.20","192.168.121.10","21","55956","TCP","1660",""
"8.319627","192.168.121.10","192.168.122.20","55956","21","FTP","1661",""
"8.319738","192.168.122.20","192.168.121.10","21","55956","TCP","1662",""
"8.319746","192.168.121.10","192.168.122.20","55956","21","FTP","1663",""
"8.319752","192.168.121.10","192.168.122.20","55956","21","FTP","1664",""
"8.319755","192.168.122.20","192.168.121.10","21","55956","TCP","1665","1659"
"8.319759","192.168.121.10","192.168.122.20","55956","21","FTP","1666",""
"8.319761","192.168.121.10","192.168.122.20","55956","21","FTP","1667",""
"8.319906","192.168.122.20","192.168.121.10","21","55956","TCP","1668",""
"8.319915","192.168.121.10","192.168.122.20","55956","21","FTP","1669",""
"8.319921","192.168.122.20","192.168.121.10","21","55956","TCP","1670",""
"8.319924","192.168.121.10","192.168.122.20","55956","21","FTP","1671",""
"8.320053","192.168.122.20","192.168.121.10","21","55956","TCP","1672",""
"8.320058","192.168.121.10","192.168.122.20","55956","21","FTP","1673",""
"8.320064","192.168.121.10","192.168.122.20","55956","21","FTP","1674",""
"8.320067","192.168.122.20","192.168.121.10","21","55956","TCP","1675",""
"8.320072","192.168.121.10","192.168.122.20","55956","21","FTP","1676",""
"8.320207","192.168.122.20","192.168.121.10","21","55956","TCP","1677",""
"8.320215","192.168.121.10","192.168.122.20","55956","21","FTP","1678",""
"8.320223","192.168.122.20","192.168.121.10","21","55956","TCP","1679",""
"8.320227","192.168.121.10","192.168.122.20","55956","21","FTP","1680",""
"8.320323","192.168.122.20","192.168.121.10","21","55956","TCP","1681",""
"8.320329","192.168.121.10","192.168.122.20","55956","21","FTP","1682",""
"8.320420","192.168.122.20","192.168.121.10","21","55956","TCP","1683",""
"8.320425","192.168.121.10","192.168.122.20","55956","21","FTP","1684",""
"8.320516","192.168.122.20","192.168.121.10","21","55956","TCP","1685",""
"8.320529","192.168.121.10","192.168.122.20","55956","21","FTP","1686",""
"8.320611","192.168.122.20","192.168.121.10","21","55956","TCP","1687",""
"8.320615","192.168.121.10","192.168.122.20","55956","21","FTP","1688",""
"8.538292","192.168.121.10","192.168.122.20","55956","21","FTP","1689",""
"8.538659","192.168.122.20","192.168.121.10","21","55956","TCP","1690","1684"
"8.538679","192.168.121.10","192.168.122.20","55956","21","FTP","1691",""
"8.538694","192.168.121.10","192.168.122.20","55956","21","FTP","1692",""
"8.538698","192.168.121.10","192.168.122.20","55956","21","FTP","1693",""
"8.538720","192.168.121.10","192.168.122.20","55956","21","FTP","1694",""
"8.538898","192.168.122.20","192.168.121.10","21","55956","TCP","1695","1686"
"8.538912","192.168.121.10","192.168.122.20","55956","21","FTP","1696",""
"8.538998","192.168.122.20","192.168.121.10","21","55956","TCP","1697","1692"
"8.539003","192.168.121.10","192.168.122.20","55956","21","FTP","1698",""
"8.539009","192.168.122.20","192.168.121.10","21","55956","TCP","1699","1693"
"8.539015","192.168.121.10","192.168.122.20","55956","21","FTP","1700",""
"8.539074","192.168.122.20","192.168.121.10","21","55956","TCP","1701","1694"
"8.539078","192.168.121.10","192.168.122.20","55956","21","FTP","1702",""
"8.539189","192.168.122.20","192.168.121.10","21","55956","TCP","1703","1696"
"8.539197","192.168.121.10","192.168.122.20","55956","21","FTP","1704",""
"8.539204","192.168.122.20","192.168.121.10","21","55956","TCP","1705",""
"8.539210","192.168.121.10","192.168.122.20","55956","21","FTP","1706",""
"8.539286","192.168.122.20","192.168.121.10","21","55956","TCP","1707",""
"8.539294","192.168.121.10","192.168.122.20","55956","21","FTP","1708",""
"8.539305","192.168.121.10","192.168.122.20","55956","21","FTP","1709",""
"8.539384","192.168.122.20","192.168.121.10","21","55956","TCP","1710",""
"8.539390","192.168.121.10","192.168.122.20","55956","21","FTP","1711",""
"8.539487","192.168.122.20","192.168.121.10","21","55956","TCP","1712","1706"
"8.539494","192.168.121.10","192.168.122.20","55956","21","FTP","1713",""
"8.539530","192.168.122.20","192.168.121.10","21","55956","TCP","1714","1704"
"8.539538","192.168.121.10","192.168.122.20","55956","21","FTP","1715",""
"8.539573","192.168.122.20","192.168.121.10","21","55956","TCP","1716","1709"
"8.539577","192.168.121.10","192.168.122.20","55956","21","FTP","1717",""
"8.539726","192.168.122.20","192.168.121.10","21","55956","TCP","1718",""
"8.539734","192.168.121.10","192.168.122.20","55956","21","FTP","1719",""
"8.539768","192.168.122.20","192.168.121.10","21","55956","TCP","1720",""
"8.539774","192.168.121.10","192.168.122.20","55956","21","FTP","1721",""
"8.539822","192.168.122.20","192.168.121.10","21","55956","TCP","1722",""
"8.539828","192.168.121.10","192.168.122.20","55956","21","FTP","1723",""
"8.540070","192.168.122.20","192.168.121.10","21","55956","TCP","1724",""
"8.540083","192.168.121.10","192.168.122.20","55956","21","FTP","1725",""
"8.540121","192.168.122.20","192.168.121.10","21","55956","TCP","1726",""
"8.540129","192.168.121.10","192.168.122.20","55956","21","FTP","1727",""
"8.540163","192.168.122.20","192.168.121.10","21","55956","TCP","1728","1723"
"8.540169","192.168.121.10","192.168.122.20","55956","21","FTP","1729",""
"8.540294","192.168.122.20","192.168.121.10","21","55956","TCP","1730","1727"
"8.540300","192.168.121.10","192.168.122.20","55956","21","FTP","1731",""
"8.540320","192.168.121.10","192.168.122.20","55956","21","FTP","1732",""
"8.540351","192.168.122.20","192.168.121.10","21","55956","TCP","1733","1729"
"8.540356","192.168.121.10","192.168.122.20","55956","21","FTP","1734",""
"8.540487","192.168.122.20","192.168.121.10","21","55956","TCP","1735","1731"
"8.540495","192.168.121.10","192.168.122.20","55956","21","FTP","1736",""
"8.540530","192.168.122.20","192.168.121.10","21","55956","TCP","1737","1732"
"8.540550","192.168.122.20","192.168.121.10","21","55956","TCP","1738","1734"
"8.540649","192.168.122.20","192.168.121.10","21","55956","TCP","1739","1736"
"8.540957","192.168.121.10","192.168.122.20","55956","21","FTP","1740",""
"8.547752","192.168.121.10","192.168.122.20","55956","21","FTP","1741",""
"8.548371","192.168.122.20","192.168.121.10","21","55956","TCP","1742","1741"
"8.548426","192.168.121.10","192.168.122.20","55956","21","FTP","1743",""
"8.549336","192.168.122.20","192.168.121.10","21","55956","TCP","1744","1743"
"8.549345","192.168.121.10","192.168.122.20","55956","21","FTP","1745",""
"8.555545","192.168.121.10","192.168.122.20","55956","21","FTP","1746",""
"8.556064","192.168.122.20","192.168.121.10","21","55956","TCP","1747","1746"
"8.556079","192.168.121.10","192.168.122.20","55956","21","FTP","1748",""
"8.556332","192.168.122.20","192.168.121.10","21","55956","TCP","1749","1748"
"8.556618","192.168.121.10","192.168.122.20","55956","21","FTP","1750",""
"8.556816","192.168.122.20","192.168.121.10","21","55956","TCP","1751","1750"
"8.557717","192.168.121.10","192.168.122.20","55956","21","FTP","1752",""
"8.557869","192.168.122.20","192.168.121.10","21","55956","TCP","1753","1752"
"8.558815","192.168.121.10","192.168.122.20","55956","21","FTP","1754",""
"8.558945","192.168.122.20","192.168.121.10","21","55956","TCP","1755","1754"
"8.559927","192.168.121.10","192.168.122.20","55956","21","FTP","1756",""
"8.566596","192.168.121.10","192.168.122.20","55956","21","FTP","1757",""
"8.567818","192.168.122.20","192.168.121.10","21","55956","TCP","1758",""
"8.573457","192.168.121.10","192.168.122.20","55956","21","FTP","1759",""
"8.574004","192.168.122.20","192.168.121.10","21","55956","TCP","1760",""
"8.579164","192.168.121.10","192.168.122.20","55956","21","FTP","1761",""
"8.579695","192.168.122.20","192.168.121.10","21","55956","TCP","1762",""
"8.579712","192.168.121.10","192.168.122.20","55956","21","FTP","1763",""
"8.580034","192.168.122.20","192.168.121.10","21","55956","TCP","1764","1761"
"8.580046","192.168.121.10","192.168.122.20","55956","21","FTP","1765",""
"8.580214","192.168.122.20","192.168.121.10","21","55956","TCP","1766","1765"
"8.580236","192.168.121.10","192.168.122.20","55956","21","FTP","1767",""
"8.580387","192.168.122.20","192.168.121.10","21","55956","TCP","1768","1767"
"8.581321","192.168.121.10","192.168.122.20","55956","21","FTP","1769",""
"8.581527","192.168.122.20","192.168.121.10","21","55956","TCP","1770","1769"
"8.582402","192.168.121.10","192.168.122.20","55956","21","FTP","1771",""
"8.582551","192.168.122.20","192.168.121.10","21","55956","TCP","1772","1771"
"8.583482","192.168.121.10","192.168.122.20","55956","21","FTP","1773",""
"8.583623","192.168.122.20","192.168.121.10","21","55956","TCP","1774","1773"
"8.584564","192.168.121.10","192.168.122.20","55956","21","FTP","1775",""
"8.584709","192.168.122.20","192.168.121.10","21","55956","TCP","1776","1775"
"8.585652","192.168.121.10","192.168.122.20","55956","21","FTP","1777",""
"8.585829","192.168.122.20","192.168.121.10","21","55956","TCP","1778","1777"
"8.586735","192.168.121.10","192.168.122.20","55956","21","FTP","1779",""
"8.602199","192.168.121.10","192.168.122.20","55956","21","FTP","1780",""
"8.602715","192.168.122.20","192.168.121.10","21","55956","TCP","1781",""
"8.608616","192.168.121.10","192.168.122.20","55956","21","FTP","1782",""
"8.609065","192.168.122.20","192.168.121.10","21","55956","TCP","1783",""
"8.614144","192.168.121.10","192.168.122.20","55956","21","FTP","1784",""
"8.620649","192.168.121.10","192.168.122.20","55956","21","FTP","1785",""
"8.627180","192.168.121.10","192.168.122.20","55956","21","FTP","1786",""
"8.627641","192.168.122.20","192.168.121.10","21","55956","TCP","1787",""
"8.627667","192.168.121.10","192.168.122.20","55956","21","FTP","1788",""
"8.627673","192.168.121.10","192.168.122.20","55956","21","FTP","1789",""
"8.627943","192.168.122.20","192.168.121.10","21","55956","TCP","1790","1784"
"8.627955","192.168.121.10","192.168.122.20","55956","21","FTP","1791",""
"8.627963","192.168.122.20","192.168.121.10","21","55956","TCP","1792","1786"
"8.628132","192.168.122.20","192.168.121.10","21","55956","TCP","1793","1791"
"8.628250","192.168.121.10","192.168.122.20","55956","21","FTP","1794",""
"8.634632","192.168.121.10","192.168.122.20","55956","21","FTP","1795",""
"8.641434","192.168.121.10","192.168.122.20","55956","21","FTP","1796",""
"8.641841","192.168.122.20","192.168.121.10","21","55956","TCP","1797","1796"
"8.641859","192.168.121.10","192.168.122.20","55956","21","FTP","1798",""
"8.642076","192.168.122.20","192.168.121.10","21","55956","TCP","1799","1798"
"8.642493","192.168.121.10","192.168.122.20","55956","21","FTP","1800",""
"8.649021","192.168.121.10","192.168.122.20","55956","21","FTP","1801",""
"8.649361","192.168.122.20","192.168.121.10","21","55956","TCP","1802","1801"
"8.649385","192.168.121.10","192.168.122.20","55956","21","FTP","1803",""
"8.651082","192.168.122.20","192.168.121.10","21","55956","TCP","1804","1803"
"8.651096","192.168.121.10","192.168.122.20","55956","21","FTP","1805",""
"8.651250","192.168.122.20","192.168.121.10","21","55956","TCP","1806","1805"
"8.651259","192.168.121.10","192.168.122.20","55956","21","FTP","1807",""
"8.651373","192.168.122.20","192.168.121.10","21","55956","TCP","1808","1807"
"8.652441","192.168.121.10","192.168.122.20","55956","21","FTP","1809",""
"8.652900","192.168.122.20","192.168.121.10","21","55956","TCP","1810","1809"
"8.653537","192.168.121.10","192.168.122.20","55956","21","FTP","1811",""
"8.653928","192.168.122.20","192.168.121.10","21","55956","TCP","1812","1811"
"8.654593","192.168.121.10","192.168.122.20","55956","21","FTP","1813",""
"8.654898","192.168.122.20","192.168.121.10","21","55956","TCP","1814","1813"
"8.655688","192.168.121.10","192.168.122.20","55956","21","FTP","1815",""
"8.662207","192.168.121.10","192.168.122.20","55956","21","FTP","1816",""
"8.662634","192.168.122.20","192.168.121.10","21","55956","TCP","1817",""
"8.668747","192.168.121.10","192.168.122.20","55956","21","FTP","1818",""
"8.669060","192.168.122.20","192.168.121.10","21","55956","TCP","1819",""
"8.674181","192.168.121.10","192.168.122.20","55956","21","FTP","1820",""
"8.680752","192.168.121.10","192.168.122.20","55956","21","FTP","1821",""
"8.687743","192.168.121.10","192.168.122.20","55956","21","FTP","1822",""
"8.688185","192.168.122.20","192.168.121.10","21","55956","TCP","1823",""
"8.688202","192.168.121.10","192.168.122.20","55956","21","FTP","1824",""
"8.688457","192.168.122.20","192.168.121.10","21","55956","TCP","1825","1820"
"8.688469","192.168.121.10","192.168.122.20","55956","21","FTP","1826",""
"8.688481","192.168.121.10","192.168.122.20","55956","21","FTP","1827",""
"8.688621","192.168.122.20","192.168.121.10","21","55956","TCP","1828","1822"
"8.688627","192.168.122.20","192.168.121.10","21","55956","TCP","1829","1827"
"8.688811","192.168.121.10","192.168.122.20","55956","21","FTP","1830",""
"8.688961","192.168.122.20","192.168.121.10","21","55956","TCP","1831","1830"
"8.689908","192.168.121.10","192.168.122.20","55956","21","FTP","1832",""
"8.690111","192.168.122.20","192.168.121.10","21","55956","TCP","1833","1832"
"8.691021","192.168.121.10","192.168.122.20","55956","21","FTP","1834",""
"8.691375","192.168.122.20","192.168.121.10","21","55956","TCP","1835","1834"
"8.692128","192.168.121.10","192.168.122.20","55956","21","FTP","1836",""
"8.692338","192.168.122.20","192.168.121.10","21","55956","TCP","1837","1836"
"8.693220","192.168.121.10","192.168.122.20","55956","21","FTP","1838",""
"8.693445","192.168.122.20","192.168.121.10","21","55956","TCP","1839","1838"
"8.694314","192.168.121.10","192.168.122.20","55956","21","FTP","1840",""
"8.694467","192.168.122.20","192.168.121.10","21","55956","TCP","1841","1840"
"8.695396","192.168.121.10","192.168.122.20","55956","21","FTP","1842",""
"8.695542","192.168.122.20","192.168.121.10","21","55956","TCP","1843","1842"
"8.696478","192.168.121.10","192.168.122.20","55956","21","FTP","1844",""
"8.696621","192.168.122.20","192.168.121.10","21","55956","TCP","1845","1844"
"8.697560","192.168.121.10","192.168.122.20","55956","21","FTP","1846",""
"8.697711","192.168.122.20","192.168.121.10","21","55956","TCP","1847","1846"
"8.698650","192.168.121.10","192.168.122.20","55956","21","FTP","1848",""
"8.698788","192.168.122.20","192.168.121.10","21","55956","TCP","1849","1848"
"8.699728","192.168.121.10","192.168.122.20","55956","21","FTP","1850",""
"8.699861","192.168.122.20","192.168.121.10","21","55956","TCP","1851","1850"
"8.700792","192.168.121.10","192.168.122.20","55956","21","FTP","1852",""
"8.700941","192.168.122.20","192.168.121.10","21","55956","TCP","1853","1852"
"8.701872","192.168.121.10","192.168.122.20","55956","21","FTP","1854",""
"8.702006","192.168.122.20","192.168.121.10","21","55956","TCP","1855","1854"
"8.702953","192.168.121.10","192.168.122.20","55956","21","FTP","1856",""
"8.703136","192.168.122.20","192.168.121.10","21","55956","TCP","1857","1856"
"8.704027","192.168.121.10","192.168.122.20","55956","21","FTP","1858",""
"8.704245","192.168.122.20","192.168.121.10","21","55956","TCP","1859","1858"
"8.705116","192.168.121.10","192.168.122.20","55956","21","FTP","1860",""
"8.705274","192.168.122.20","192.168.121.10","21","55956","TCP","1861","1860"
"8.706199","192.168.121.10","192.168.122.20","55956","21","FTP","1862",""
"8.706348","192.168.122.20","192.168.121.10","21","55956","TCP","1863","1862"
"8.707281","192.168.121.10","192.168.122.20","55956","21","FTP","1864",""
"8.707423","192.168.122.20","192.168.121.10","21","55956","TCP","1865","1864"
"8.708359","192.168.121.10","192.168.122.20","55956","21","FTP","1866",""
"8.708503","192.168.122.20","192.168.121.10","21","55956","TCP","1867","1866"
"8.709440","192.168.121.10","192.168.122.20","55956","21","FTP","1868",""
"8.709582","192.168.122.20","192.168.121.10","21","55956","TCP","1869","1868"
"8.710521","192.168.121.10","192.168.122.20","55956","21","FTP","1870",""
"8.710671","192.168.122.20","192.168.121.10","21","55956","TCP","1871","1870"
"8.711601","192.168.121.10","192.168.122.20","55956","21","FTP","1872",""
"8.718103","192.168.121.10","192.168.122.20","55956","21","FTP","1873",""
"8.724925","192.168.121.10","192.168.122.20","55956","21","FTP","1874",""
"8.734288","192.168.121.10","192.168.122.20","55956","21","FTP","1875",""
"8.938271","192.168.121.10","192.168.122.20","55956","21","FTP","1876",""
"8.938753","192.168.122.20","192.168.121.10","21","55956","TCP","1877","1873"
"8.938790","192.168.121.10","192.168.122.20","55956","21","FTP","1878",""
"8.938802","192.168.121.10","192.168.122.20","55956","21","FTP","1879",""
"8.938980","192.168.122.20","192.168.121.10","21","55956","TCP","1880",""
"8.938994","192.168.121.10","192.168.122.20","55956","21","FTP","1881",""
"8.939003","192.168.122.20","192.168.121.10","21","55956","TCP","1882",""
"8.939009","192.168.121.10","192.168.122.20","55956","21","FTP","1883",""
"8.940013","192.168.122.20","192.168.121.10","21","55956","TCP","1884",""
"8.940051","192.168.121.10","192.168.122.20","55956","21","FTP","1885",""
"8.940672","192.168.122.20","192.168.121.10","21","55956","TCP","1886","1885"
"8.940739","192.168.121.10","192.168.122.20","55956","21","FTP","1887",""
"8.940765","192.168.121.10","192.168.122.20","55956","21","FTP","1888",""
"8.940770","192.168.121.10","192.168.122.20","55956","21","FTP","1889",""
"8.941423","192.168.122.20","192.168.121.10","21","55956","TCP","1890","1887"
"8.941456","192.168.121.10","192.168.122.20","55956","21","FTP","1891",""
"8.941475","192.168.121.10","192.168.122.20","55956","21","FTP","1892",""
"8.941480","192.168.122.20","192.168.121.10","21","55956","TCP","1893","1888"
"8.941484","192.168.121.10","192.168.122.20","55956","21","FTP","1894",""
"8.941488","192.168.121.10","192.168.122.20","55956","21","FTP","1895",""
"8.941782","192.168.122.20","192.168.121.10","21","55956","TCP","1896",""
"8.941806","192.168.121.10","192.168.122.20","55956","21","FTP","1897",""
"8.941812","192.168.122.20","192.168.121.10","21","55956","TCP","1898",""
"8.941815","192.168.121.10","192.168.122.20","55956","21","FTP","1899",""
"8.941831","192.168.122.20","192.168.121.10","21","55956","TCP","1900",""
"8.941836","192.168.122.20","192.168.121.10","21","55956","TCP","1901",""
"8.941838","192.168.121.10","192.168.122.20","55956","21","FTP","1902",""
"8.942077","192.168.122.20","192.168.121.10","21","55956","TCP","1903",""
"8.942086","192.168.121.10","192.168.122.20","55956","21","FTP","1904",""
"8.942094","192.168.122.20","192.168.121.10","21","55956","TCP","1905","1897"
"8.942099","192.168.121.10","192.168.122.20","55956","21","FTP","1906",""
"8.942103","192.168.121.10","192.168.122.20","55956","21","FTP","1907",""
"8.942138","192.168.122.20","192.168.121.10","21","55956","TCP","1908","1902"
"8.942147","192.168.121.10","192.168.122.20","55956","21","FTP","1909",""
"8.942279","192.168.122.20","192.168.121.10","21","55956","TCP","1910",""
"8.942287","192.168.121.10","192.168.122.20","55956","21","FTP","1911",""
"8.942479","192.168.122.20","192.168.121.10","21","55956","TCP","1912",""
"8.942488","192.168.121.10","192.168.122.20","55956","21","FTP","1913",""
"8.942497","192.168.121.10","192.168.122.20","55956","21","FTP","1914",""
"8.942772","192.168.122.20","192.168.121.10","21","55956","TCP","1915","1911"
"8.942786","192.168.121.10","192.168.122.20","55956","21","FTP","1916",""
"8.943551","192.168.122.20","192.168.121.10","21","55956","TCP","1917","1909"
"8.943608","192.168.121.10","192.168.122.20","55956","21","FTP","1918",""
"8.943640","192.168.122.20","192.168.121.10","21","55956","TCP","1919","1916"
"8.943647","192.168.121.10","192.168.122.20","55956","21","FTP","1920",""
"8.943654","192.168.121.10","192.168.122.20","55956","21","FTP","1921",""
"8.944040","192.168.122.20","192.168.121.10","21","55956","TCP","1922",""
"8.944053","192.168.121.10","192.168.122.20","55956","21","FTP","1923",""
"8.944061","192.168.121.10","192.168.122.20","55956","21","FTP","1924",""
"8.944064","192.168.121.10","192.168.122.20","55956","21","FTP","1925",""
"8.944185","192.168.122.20","192.168.121.10","21","55956","TCP","1926",""
"8.944191","192.168.121.10","192.168.122.20","55956","21","FTP","1927",""
"8.944198","192.168.122.20","192.168.121.10","21","55956","TCP","1928",""
"8.944302","192.168.122.20","192.168.121.10","21","55956","TCP","1929",""
"8.950198","192.168.121.10","192.168.122.20","55956","21","FTP","1930",""
"8.950641","192.168.122.20","192.168.121.10","21","55956","TCP","1931",""
"8.950654","192.168.121.10","192.168.122.20","55956","21","FTP","1932",""
"8.951030","192.168.122.20","192.168.121.10","21","55956","TCP","1933","1930"
"8.951040","192.168.121.10","192.168.122.20","55956","21","FTP","1934",""
"8.951206","192.168.122.20","192.168.121.10","21","55956","TCP","1935","1934"
